0	0.00719587	0.0473234	1.26853e-07	0.0120196	-1
1	0.00682274	0.0462797	2.58651e-09	0.0123594	-1
2	0.00730437	0.0462797	2.68484e-05	0.0122066	-1
3	0.00749797	0.0462797	1.89945e-05	0.012669	-1
4	0.00773175	0.0462797	2.80372e-05	0.0110052	-1
5	0.00646099	0.0472887	1.81558e-16	0.0116402	-1
6	0.00656386	0.0472887	2.74251e-05	0.0108543	-1
7	0.00818785	0.0472887	6.44495e-09	0.0123713	-1
8	0.00866404	0.0472887	4.45221e-12	0.0122915	-1
9	0.00743859	0.0472887	7.3936e-07	0.0123048	-1
10	0.0125291	0.0472887	1.08308e-05	0.0150492	-1
1	0.00564914	0.0462982	3.12073e-07	0.00894382	-1
2	0.00698949	0.0471049	9.989e-08	0.0118195	-1
3	0.00801486	0.0485326	8.29585e-12	0.0133982	-1
4	0.0130091	0.0485326	3.2514e-09	0.015276	-1
5	0.0110488	0.0485326	1.47831e-07	0.0135448	-1
6	0.0115123	0.0485326	5.01914e-09	0.0136949	-1
7	0.0117623	0.0485326	4.08686e-05	0.0144547	-1
8	0.0104518	0.0494803	5.59764e-05	0.012935	-1
9	0.0136076	0.0514315	9.22777e-05	0.0144438	-1
10	0.0139754	0.0514315	1.18575e-14	0.0161312	-1
1	0.00626953	0.0473234	1.19628e-05	0.011568	-1
2	0.00653025	0.0473234	1.45732e-05	0.0128161	-1
3	0.0045857	0.0473234	6.89307e-06	0.00974744	-1
4	0.0047748	0.0476393	0	0.0093794	-1
5	0.00506625	0.047771	0	0.0105015	-1
6	0.00704398	0.047771	8.96036e-06	0.0126453	-1
7	0.00635519	0.047771	2.44718e-05	0.0111885	-1
8	0.00645692	0.047771	2.13907e-05	0.0114041	-1
9	0.0106205	0.0572022	1.01653e-06	0.0153717	-1
10	0.0107463	0.0572022	1.13715e-05	0.0129234	-1
11	0.013599	0.0473808	0	0.0164201	-1
12	0.0186163	0.0482002	0	0.0176384	-1
13	0.0189637	0.0494348	2.55013e-10	0.0189095	-1
14	0.0282903	0.0494348	0.000239452	0.019487	-1
15	0.0319541	0.0494348	0.00136973	0.0182309	-1
16	0.0366552	0.0504245	4.47427e-05	0.0145003	-1
17	0.0416157	0.0516267	0.00265117	0.0109159	-1
18	0.0369753	0.0523063	0.000294569	0.016203	-1
19	0.043487	0.0523063	0.0111993	0.00800887	-1
20	0.0427166	0.0523063	0.000996954	0.00956218	-1
11	0.0132191	0.0514315	1.83088e-05	0.013274	-1
12	0.0126879	0.0514315	2.52011e-06	0.0135031	-1
13	0.0130914	0.0514315	0.000336394	0.0137451	-1
14	0.0130407	0.0514315	1.47232e-07	0.0145475	-1
15	0.0094363	0.0514315	5.84194e-07	0.0141468	-1
16	0.00865035	0.0514315	7.98051e-06	0.0124774	-1
17	0.00997545	0.0514315	1.38266e-07	0.0132591	-1
18	0.0144349	0.0523957	2.6679e-05	0.0176832	-1
19	0.0122718	0.0523957	0.000286234	0.0163494	-1
20	0.0141916	0.0523957	7.36438e-05	0.0165024	-1
11	0.00904764	0.0572022	3.06193e-05	0.0138553	-1
12	0.0102871	0.0572022	1.68537e-05	0.0150848	-1
13	0.00946466	0.0572022	4.51909e-05	0.0143925	-1
14	0.00974177	0.0572022	1.22522e-06	0.0141943	-1
15	0.0119993	0.0572022	1.58131e-05	0.0157183	-1
16	0.0107585	0.0572022	1.33314e-05	0.0134291	-1
17	0.0137579	0.0572022	5.34933e-05	0.0165079	-1
18	0.0138372	0.0572022	5.48903e-05	0.0152909	-1
19	0.013014	0.0572022	0.000111191	0.0168714	-1
20	0.0117633	0.0572022	0.000214648	0.0151434	-1
21	0.0427325	0.053732	0.00285591	0.00971877	-1
22	0.0447648	0.053732	0.0201125	0.00726807	-1
23	0.0468408	0.053732	0.0279181	0.00445128	-1
24	0.0468107	0.053732	0.0264651	0.00486009	-1
25	0.0454844	0.0541326	0.000287036	0.00881007	-1
26	0.0477231	0.0541326	0.0415705	0.0029903	-1
27	0.0474958	0.0541326	0.0425009	0.00286386	-1
28	0.0478595	0.0541326	0.041098	0.00272486	-1
29	0.0479402	0.0541326	0.040511	0.00282448	-1
30	0.0482369	0.0542915	0.038241	0.00313763	-1
21	0.0121834	0.0523957	0.000102654	0.0156905	-1
22	0.0132587	0.0523957	0.000258824	0.0149113	-1
23	0.0173582	0.0523957	0.000266116	0.0167728	-1
24	0.0163084	0.0523957	0.000138806	0.0168567	-1
25	0.0192688	0.0523957	0.000252871	0.0181009	-1
26	0.0192633	0.052691	1.60995e-05	0.0190899	-1
27	0.0141804	0.052691	6.16805e-05	0.0171325	-1
28	0.013759	0.052691	0.000194155	0.0166704	-1
29	0.0134725	0.052691	0.000175224	0.0168359	-1
30	0.0125527	0.052691	9.27505e-05	0.0153806	-1
31	0.0487087	0.0542915	0.0437129	0.00295087	-1
32	0.0483219	0.0542915	0.0437303	0.00287802	-1
33	0.0489212	0.0542915	0.0448722	0.0024552	-1
34	0.0487382	0.0547146	0.044319	0.00238939	-1
35	0.0485561	0.0547146	0.0442723	0.00224951	-1
36	0.0485578	0.0554092	0.0438166	0.00249897	-1
37	0.0488032	0.0554092	0.0429721	0.00253334	-1
38	0.048078	0.0554092	0.0245221	0.00461635	-1
39	0.0484922	0.0554092	0.0323786	0.00360275	-1
40	0.0495142	0.0554092	0.0441607	0.00231668	-1
21	0.0111858	0.0572022	0.000118403	0.0144158	-1
22	0.0151732	0.0572022	6.18645e-07	0.015898	-1
23	0.010333	0.0572022	7.80503e-07	0.0139525	-1
24	0.0129042	0.0572022	1.43236e-05	0.0160511	-1
25	0.0141773	0.0572022	0.000156718	0.0159523	-1
26	0.0154239	0.0572022	0.000108888	0.0152218	-1
27	0.0167097	0.0572022	6.49706e-05	0.0160724	-1
28	0.0143805	0.0572022	0.000226843	0.0151935	-1
29	0.0134873	0.0572022	5.05422e-06	0.0150312	-1
30	0.0126051	0.0720523	6.96451e-06	0.0154747	-1
31	0.0160425	0.052691	0.0002233	0.0157509	-1
32	0.0174332	0.0536251	0.000931804	0.0159445	-1
33	0.0156364	0.0536251	4.82896e-06	0.0154653	-1
34	0.0144739	0.0536251	2.97926e-06	0.0145542	-1
35	0.0106519	0.0536251	0.000118575	0.0133594	-1
36	0.0101306	0.0553397	8.02754e-17	0.0153773	-1
37	0.012072	0.055794	1.12666e-12	0.0172474	-1
38	0.0121576	0.131709	6.63924e-06	0.0221676	-1
39	0.0167451	0.131709	0.000182282	0.0234922	-1
40	0.0157381	0.131709	0.000342236	0.0220814	-1
41	0.0494117	0.0554092	0.0446036	0.00255538	-1
42	0.0497678	0.0554092	0.0448732	0.00261145	-1
43	0.04986	0.0554092	0.0435222	0.0028723	-1
44	0.0495676	0.0554092	0.0427458	0.00308994	-1
45	0.049934	0.0556923	0.0450551	0.00298422	-1
46	0.0507255	0.0559088	0.0442904	0.00250042	-1
47	0.0505996	0.0559088	0.0459693	0.00220676	-1
48	0.0505899	0.0559088	0.0449882	0.00253487	-1
49	0.0496704	0.0559088	0.0441017	0.00267508	-1
50	0.0491348	0.0559088	0.0445093	0.00255971	-1
31	0.0223358	0.40583	0.000175402	0.0572904	-1
32	0.0246055	0.40583	0.000145536	0.0571795	-1
33	0.0220263	0.40583	0.000108678	0.0572208	-1
34	0.0230813	0.40583	8.06954e-05	0.0574359	-1
35	0.0225837	0.40583	0.00026371	0.0572902	-1
36	0.0274204	0.40583	0.000114036	0.0574287	-1
37	0.0261442	0.40583	0.000112508	0.0571311	-1
38	0.0260382	0.40583	0.00168059	0.057371	-1
39	0.0325182	0.40583	0.00145382	0.0619212	-1
40	0.0255286	0.40583	0.00122048	0.0572382	-1
41	0.0155688	0.131709	0.000373106	0.0223742	-1
42	0.0162311	0.131709	0.000458344	0.0231556	-1
43	0.0190514	0.131709	0.000289394	0.0233223	-1
44	0.0201824	0.131709	0.00107918	0.0221692	-1
45	0.0218973	0.131709	0.00130248	0.0224013	-1
